character.names.wikipedia,identifier,s01e01,s01e02,s01e03,s01e04,s01e05,s01e06,s01e07,s01e08,s01e09,s01e10,s02e01,s02e02,s02e03,s02e04,s02e05,s02e06,s02e07,s02e08,s02e09,s02e10,s03e01,s03e02,s03e03,s03e04,s03e05,s03e06,s03e07,s03e08,s03e09,s03e10,s04e01,s04e02,s04e03,s04e04,s04e05,s04e06,s04e07,s04e08,s04e09,s04e10,s05e01,s05e02,s05e03,s05e04,s05e05,s05e06,s05e07,s05e08,s05e09,s05e10,s06e01,s06e02,s06e03,s06e04,s06e05,s06e06,s06e07,s06e08,s06e09,s06e10,s07e01,s07e02,s07e03,s07e04,s07e05,s07e06,s07e07
GREATJON UMBER,77,0,0,0,0,0,0,0,0.004470938897168405,0.005932762030323006,0.006060606060606061,0.005461496450027308,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.0049079754601227,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004591368227731864,0.004303851947493006,0.004111842105263158,0.0038744672607516468,0.003665017408832692,0.003448870494912916,0.00327653997378768,0.003138239447669857,0.0030102347983142685,0.0028814291888776835,0.002770850651149903,0.002670583522499666,0.002596053997923157,0.0025278058645096056,0.002472493509704537,0.0023963575365444525,0.002325851843237586,0.002240143369175627,0.002167316861725184,0.002109259649862898,0.0020519134092541295,0.0019855058076044874,0.0019496977968414895,0.0019062142584826535,0.0018604651162790699,0.0018092998009770218,0.0017514668534897976,0.0017105713308244953,0.0016619577862722287,0.0016420361247947454,0.0016420361247947454
GREGOR CLEGANE,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3038519474930065e-4,4.1118421052631577e-4,3.874467260751647e-4,3.665017408832692e-4,3.448870494912916e-4,3.27653997378768e-4,3.1382394476698575e-4,3.0102347983142685e-4,2.8814291888776836e-4,2.770850651149903e-4,2.6705835224996664e-4,2.5960539979231567e-4,2.527805864509606e-4,2.472493509704537e-4,2.3963575365444525e-4,2.3258518432375856e-4,2.2401433691756272e-4,2.1673168617251842e-4,2.109259649862898e-4,2.0519134092541295e-4,1.985505807604487e-4,1.9496977968414895e-4,1.9062142584826535e-4,1.8604651162790697e-4,1.809299800977022e-4,1.7514668534897976e-4,1.7105713308244953e-4,1.6619577862722287e-4,1.6420361247947455e-4,1.6420361247947455e-4
GRENN,80,0,0,0.004201680672268907,0.0103397341211226,0.007865168539325843,0.006776379477250726,0.006013745704467354,0.005216095380029807,0.005603164139749505,0.007272727272727273,0.007646095030038231,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.008098159509202453,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.008177318700236712,0.009868421052631578,0.009298721425803952,0.008796041781198461,0.008277289187790998,0.007863695937090432,0.007531774674407657,0.007224563515954244,0.00691543005330644,0.006650041562759767,0.0064094004539991985,0.006230529595015576,0.006066734074823054,0.005933984423290889,0.005751258087706686,0.005582044423770206,0.005376344086021506,0.005201560468140442,0.0050622231596709555,0.0049245921822099106,0.0047652139382507695,0.004679274712419575,0.004574914220358368,0.004465116279069767,0.004342319522344852,0.004203520448375514,0.004105371193978789,0.003988698687053349,0.003940886699507389,0.003940886699507389
GREY WORM,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,0.002151925973746503,0.002055921052631579,0.0021309569934134056,0.002748763056624519,0.0031039834454216243,0.002948885976408912,0.0028244155029028715,0.003461770018061409,0.0033136435672093357,0.0031864782488223884,0.0030711710508746163,0.0029854620976116305,0.0036653185035389283,0.0035851155890715787,0.0037143541816439013,0.004186533317827654,0.005152329749103943,0.005309926311226701,0.0051676861421641,0.005027187852672617,0.005956517422813462,0.006044063170208618,0.005909264201296225,0.005767441860465117,0.00660394427356613,0.0065680007005867415,0.006414642490591858,0.006232341698520857,0.006157635467980296,0.006157635467980296
HARALD KARSTARK,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.748488984207447e-5,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
HIZDAHR ZO LORAQ,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016492578339747114,0.002414209346439041,0.0022935779816513763,0.0028244155029028715,0.003762793497892836,0.003601786486097104,0.003740648379052369,0.0036052877553745494,0.005451713395638629,0.005308392315470172,0.005192236370379528,0.0050323508267433505,0.00488428887079893,0.004704301075268817,0.004551365409622887,0.004429445264712086,0.0043090181594336715,0.004169562195969423,0.004094365373367128,0.004003049942813572,0.0039069767441860465,0.003799529582051746,0.0036780803923285752,0.0035921997947314403,0.0034901113511716804,0.0034482758620689655,0.0034482758620689655
HODOR,95,0,0,0,0,0,0,0,3.7257824143070045e-4,3.295978905735003e-4,3.0303030303030303e-4,2.7307482250136535e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0017215407789972026,0.001644736842105263,0.001743510267338241,0.0016492578339747114,0.0015519917227108122,0.001474442988204456,0.0014122077514514358,0.0013546056592414208,0.0012966431349949576,0.0012468827930174563,0.0012017625851248497,0.0011682242990654205,0.0011375126390293225,0.0011126220793670418,0.0016774502755811168,0.00162809629026631,0.0015681003584229391,0.002925877763328999,0.0028475005273149124,0.002770083102493075,0.0026804328402660576,0.002632092025736011,0.002573389248951582,0.0025116279069767444,0.0024425547313189798,0.0023644802522112267,0.0023092712966130686,0.002243643011467509,0.0022167487684729066,0.0022167487684729066
HOT PIE,97,0,0,0,0,0,0,0,0,0,0.0018181818181818182,0.0016384489350081922,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.00392638036809816,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.003443081557994405,0.003289473684210526,0.0030995738086013174,0.0029320139270661537,0.0027590963959303327,0.002621231979030144,0.002510591558135886,0.002408187838651415,0.002305143351102147,0.0022166805209199226,0.002136466817999733,0.0020768431983385254,0.0020222446916076846,0.0019779948077636297,0.001917086029235562,0.0018606814745900685,0.0017921146953405018,0.0017338534893801473,0.0016874077198903185,0.0016415307274033036,0.0015884046460835897,0.0015597582374731916,0.0015249714067861228,0.0014883720930232557,0.002894879681563235,0.002802346965583676,0.0027369141293191925,0.002659132458035566,0.002627257799671593,0.002627257799671593
HUGH,99,0,0,0,0.0022156573116691287,0.0016853932584269663,0.001452081316553727,0.001288659793814433,0.0011177347242921013,9.88793671720501e-4,9.090909090909091e-4,8.192244675040961e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.455777921239509e-4,0.00061677631578947365,5.81170089112747e-4,5.497526113249038e-4,5.173305742369374e-4,4.91480996068152e-4,4.7073591715047857e-4,4.515352197471403e-4,4.322143783316525e-4,4.1562759767248546e-4,4.005875283749499e-4,3.894080996884735e-4,3.7917087967644087e-4,3.7087402645568057e-4,3.594536304816679e-4,3.488777764856379e-4,3.360215053763441e-4,3.2509752925877764e-4,3.163889474794347e-4,3.077870113881194e-4,2.978258711406731e-4,2.9245466952622346e-4,2.85932138772398e-4,2.7906976744186045e-4,2.7139497014655326e-4,2.6272002802346965e-4,2.565856996236743e-4,2.492936679408343e-4,2.463054187192118e-4,2.463054187192118e-4
ILLYRIO MOPATIS,101,0.040372670807453416,0.021630615640599003,0.01365546218487395,0.009601181683899557,0.009550561797752809,0.008228460793804453,0.007302405498281787,0.006333830104321907,0.005603164139749505,0.005151515151515152,0.004642271982523211,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0036582741553690553,0.0034950657894736842,0.0032932971716389,0.003115264797507788,0.0029315399206759785,0.002785058977719528,0.0026675035305193787,0.0025586995785671285,0.002449214810546031,0.0023552230534774174,0.002269995994124716,0.0022066458982346834,0.0021486349848331646,0.0021016194832488566,0.0020369039060627848,0.001976974066751948,0.0019041218637992831,0.0018422193324664066,0.0017928707023834635,0.00174412639786601,0.0016876799364638141,0.001657243127315266,0.0016202821197102554,0.0015813953488372093,0.0015379048308304685,0.001488746825466328,0.001453985631200821,0.0014126641183313945,0.0013957307060755337,0.0013957307060755337
IRRI,103,0,0.0066555740432612314,0.01365546218487395,0.0103397341211226,0.007865168539325843,0.007744433688286544,0.006872852233676976,0.005961251862891207,0.005603164139749505,0.005151515151515152,0.004642271982523211,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004662576687116564,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004361799816345271,0.004088659350118356,0.00390625,0.0036807438977140643,0.0034817665383910573,0.00327642697016727,0.003112712975098296,0.0029813274752863643,0.0028597230583985553,0.002737357729433799,0.002632308118592408,0.002537054346374683,0.002466251298026999,0.0024014155712841255,0.00234886883421931,0.00227653965971723,0.0022095592510757065,0.002128136200716846,0.002058951018638925,0.002003796667369753,0.001949317738791423,0.0018862305172242628,0.001852212906999415,0.0018109035455585209,0.0017674418604651163,0.0017188348109281708,0.0016638935108153079,0.0016250427642832705,0.0015788598969586174,0.0015599343185550081,0.0015599343185550081
IZEMBARO,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.585609016038145e-4,0.002003796667369753,0.001949317738791423,0.0018862305172242628,0.001852212906999415,0.0018109035455585209,0.0017674418604651163,0.0017188348109281708,0.0016638935108153079,0.0016250427642832705,0.0015788598969586174,0.0015599343185550081,0.0015599343185550081
JAIME LANNISTER,108,0.055900621118012424,0.04492512479201331,0.046218487394957986,0.03988183161004431,0.0348314606741573,0.030009680542110357,0.030927835051546393,0.027198211624441134,0.025049439683586024,0.025454545454545455,0.025122883670125613,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02282208588957055,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.02134986225895317,0.023240800516462233,0.022203947368421052,0.024409143742735374,0.023639362286970864,0.02621141576133816,0.02490170380078637,0.0285579789737957,0.027393136664659843,0.02766172021322576,0.027292878913826545,0.026305247696621712,0.02829698857736241,0.029069767441860465,0.02942267276548399,0.03055355859094177,0.030468659146412374,0.029793906810035842,0.02882531426094495,0.029318709133094284,0.030778701138811943,0.03365432343889606,0.03304737765646325,0.03335874952344643,0.03479069767441861,0.03473855617875882,0.035204483755144934,0.03720492644543277,0.03872361642014293,0.03825944170771757,0.03825944170771757
JANOS SLYNT,109,0,0,0,0.0029542097488921715,0.0022471910112359553,0.001936108422071636,0.002577319587628866,0.0022354694485842027,0.001977587343441002,0.0018181818181818182,0.004915346805024577,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.009079754601226994,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.008494031221303948,0.00796212610286206,0.009457236842105263,0.008911274699728787,0.008429540040315191,0.00862217623728229,0.009338138925294889,0.008943982425859092,0.008579169175195665,0.008212073188301397,0.007896924355777223,0.007611163039124048,0.007398753894080997,0.007204246713852376,0.0070466065026579304,0.006829618979151689,0.006628677753227119,0.006384408602150538,0.006176853055916775,0.00601139000210926,0.005847953216374269,0.005658691551672789,0.0055566387209982455,0.005432710636675562,0.005302325581395349,0.005156504432784512,0.004991680532445923,0.0048751282928498115,0.004736579690875852,0.004679802955665025,0.004679802955665025
JAQEN H'GHAR,110,0,0,0,0,0,0,0,0,0,0,0,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.0010759629868732515,0.0010279605263157894,9.686168151879117e-4,9.16254352208173e-4,0.0012071046732195206,0.002785058977719528,0.0026675035305193787,0.0025586995785671285,0.0038899294049848723,0.003740648379052369,0.005074108692749366,0.005451713395638629,0.006445904954499495,0.00630485844974657,0.006829618979151689,0.007093848121874637,0.006832437275985663,0.007802340702210663,0.007909723686985868,0.007694675284702986,0.007644197359277276,0.007506336517839735,0.007338924895158216,0.007162790697674419,0.006965804233761534,0.006743147385935721,0.006585699623674307,0.006398537477148081,0.00632183908045977,0.00632183908045977
JEOR MORMONT,111,0,0,0.0063025210084033615,0.004431314623338257,0.0033707865168539327,0.002904162633107454,0.005154639175257732,0.00819672131147541,0.00922874093605801,0.010303030303030303,0.014199890770071,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.012760736196319018,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011937557392102846,0.011190015063481816,0.01069078947368421,0.010073614877954282,0.009529045262964999,0.008967063286773581,0.00851900393184797,0.008159422563941629,0.007826610475617099,0.007491715891081977,0.0072042116929897475,0.006943517158499132,0.006749740394600207,0.006572295247724975,0.006428483125231796,0.006230529595015576,0.006047214792417723,0.005824372759856631,0.005635023840485479,0.005484075089643535,0.005334974864060736,0.005162315099771666,0.005069214271787873,0.004956157072054899,0.0048372093023255815,0.004704179482540257,0.004553813819073474,0.004447485460143688,0.004321090244307795,0.004269293924466338,0.004269293924466338
JOFFREY BARATHEON,112,0,0.028286189683860232,0.029411764705882353,0.0206794682422452,0.015730337078651686,0.015004840271055178,0.014604810996563574,0.014903129657228018,0.013513513513513514,0.01818181818181818,0.023211359912616056,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.02134969325153374,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01997245179063361,0.01872175597159458,0.017886513157894735,0.016853932584269662,0.01594282572842221,0.015002586652871184,0.014252948885976408,0.01365134159736388,0.013094521372667069,0.012534216971617922,0.012053200332502078,0.011617038322873547,0.011292834890965732,0.010995955510616785,0.010755346767214737,0.010424155283968369,0.010117455518083499,0.009744623655913979,0.00942782834850455,0.009175279476903607,0.008925823330255463,0.008636950263079519,0.00848118541626048,0.008292032024399543,0.008093023255813953,0.007870454134250046,0.00761888081268062,0.007440985289086555,0.007229516370284195,0.007142857142857143,0.007142857142857143
JOJEN REED,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.0036730945821854912,0.003443081557994405,0.003289473684210526,0.0038744672607516468,0.003665017408832692,0.003448870494912916,0.00327653997378768,0.003138239447669857,0.0030102347983142685,0.0028814291888776835,0.002770850651149903,0.002670583522499666,0.002596053997923157,0.0025278058645096056,0.002472493509704537,0.0023963575365444525,0.002325851843237586,0.002240143369175627,0.002167316861725184,0.002109259649862898,0.0020519134092541295,0.0019855058076044874,0.0019496977968414895,0.0019062142584826535,0.0018604651162790699,0.0018092998009770218,0.0017514668534897976,0.0017105713308244953,0.0016619577862722287,0.0016420361247947454,0.0016420361247947454
JON SNOW,116,0.06832298136645963,0.07653910149750416,0.06197478991596639,0.06499261447562776,0.04943820224719101,0.04259438528557599,0.04252577319587629,0.041356184798807746,0.043177323665128546,0.044848484848484846,0.042599672310213,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04171779141104295,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.03851947493006241,0.045435855263157895,0.048237117396358,0.05076049111233279,0.04983617865149163,0.05144167758846658,0.051153302997018674,0.052980132450331126,0.05071315372424723,0.04932114159046827,0.05154226198424356,0.0504932502596054,0.0519464105156724,0.05080974162442824,0.0492451473759885,0.04919176648447494,0.050515232974910396,0.04963155613350672,0.048302045981860366,0.0491433261516364,0.04755286409212747,0.049619808929615906,0.04984750285932139,0.05162790697674419,0.05201736927808938,0.0545581924862072,0.055679096818337326,0.05692205417982383,0.05829228243021346,0.05829228243021346
JORAH MORMONT,117,0.009316770186335404,0.013311148086522463,0.023109243697478993,0.024372230428360415,0.01853932584269663,0.02420135527589545,0.02663230240549828,0.02570789865871833,0.026697429136453527,0.028484848484848484,0.027034407427635174,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.0252760736196319,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.025482093663911846,0.028405422853453842,0.027138157894736843,0.02557148392096087,0.024189114898295765,0.022762545266425245,0.021788990825688075,0.021810764161305507,0.023178807947019868,0.0255006483215675,0.024660570795234135,0.02430231005474696,0.023753894080996884,0.024140546006066733,0.024848559772530598,0.024083393242271746,0.023374811024537735,0.024529569892473117,0.024165583008235805,0.023518245095971314,0.022878834513183545,0.022138389754790034,0.021739130434782608,0.021254288982081586,0.020930232558139535,0.020987877691333454,0.020930028899203083,0.02044132740335272,0.02085757021771647,0.021264367816091954,0.021264367816091954
JORY CASSEL,118,0,0.0066555740432612314,0.005252100840336135,0.01624815361890694,0.01741573033707865,0.015004840271055178,0.01331615120274914,0.011549925484351714,0.01021753460777851,0.009393939393939394,0.008465319497542327,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007607361963190184,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.007116620752984389,0.0066709705186141595,0.006373355263157895,0.006005424254165052,0.0056807769836906725,0.00534574926711502,0.005078636959370904,0.004864271143888279,0.004665863937387116,0.004466215242760409,0.0042948185092823495,0.004139404459874482,0.004023883696780893,0.003918099089989888,0.0038323649400420325,0.0037143541816439013,0.003605070357018258,0.003472222222222222,0.0033593411356740354,0.0032693524572874923,0.0031804657843439005,0.0030775340017869554,0.003022031585104309,0.0029546321006481127,0.0028837209302325583,0.002804414691514384,0.0027147736229091867,0.002651385562777968,0.0025760345687219546,0.0025451559934318553,0.0025451559934318553
KARSI,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018694084657497664,0.0018172377985462098,0.001769464105156724,0.0017307454567931759,0.0016774502755811168,0.00162809629026631,0.0015681003584229391,0.001517121803207629,0.0014764817549040286,0.0014363393864778907,0.001389854065323141,0.0013647884577890426,0.0013343499809378575,0.0013023255813953488,0.0012665098606839153,0.0012260267974428583,0.0011973999315771468,0.00116337045039056,0.0011494252873563218,0.0011494252873563218
KEVAN LANNISTER,124,0,0,0,0,0,0,0,0.0011177347242921013,0.001977587343441002,0.0027272727272727275,0.0024576734025122883,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.0022085889570552146,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.001936733376371853,0.001850328947368421,0.001743510267338241,0.0021990104452996153,0.00327642697016727,0.003112712975098296,0.0029813274752863643,0.0028597230583985553,0.002737357729433799,0.002632308118592408,0.002537054346374683,0.002466251298026999,0.0024014155712841255,0.00234886883421931,0.00227653965971723,0.002442144435399465,0.002800179211469534,0.0027091460771564804,0.0026365745623286225,0.002564891761567662,0.0028789834210265065,0.00282706180542016,0.0027640106747998474,0.002697674418604651,0.002623484711416682,0.0025396269375602067,0.0024803284296955183,0.0024098387900947315,0.002380952380952381,0.002380952380952381
KHAL DROGO,126,0.009316770186335404,0.004991680532445923,0.004201680672268907,0.0029542097488921715,0.0022471910112359553,0.003872216844143272,0.006443298969072165,0.009314456035767511,0.008899143045484509,0.008181818181818182,0.007373020207536865,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006625766871165644,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.006198347107438017,0.005810200129115558,0.005550986842105263,0.005230530802014723,0.004947773501924134,0.0046559751681324365,0.004423328964613368,0.004236623254354307,0.004063816977724262,0.0038899294049848723,0.003740648379052369,0.0036052877553745494,0.0035046728971962616,0.003412537917087968,0.003337866238101125,0.003235082674335011,0.003139899988370741,0.0030241935483870967,0.002925877763328999,0.0028475005273149124,0.002770083102493075,0.0026804328402660576,0.002632092025736011,0.002573389248951582,0.0025116279069767444,0.0024425547313189798,0.0023644802522112267,0.0023092712966130686,0.002243643011467509,0.0022167487684729066,0.0022167487684729066
KHAL MORO,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.889974038818149e-4,9.58543014617781e-4,0.0010466333294569135,0.0023521505376344087,0.0022756827048114434,0.002214722632356043,0.0021545090797168358,0.0020847810979847115,0.002047182686683564,0.002001524971406786,0.0019534883720930232,0.001899764791025873,0.0018390401961642876,0.0017960998973657201,0.0017450556755858402,0.0017241379310344827,0.0017241379310344827
KINVARA,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083658430862592,0.001054629824931449,0.0010259567046270648,9.927529038022437e-4,9.748488984207448e-4,9.531071292413268e-4,9.302325581395349e-4,9.046499004885109e-4,8.757334267448988e-4,8.552856654122477e-4,8.309788931361143e-4,8.210180623973727e-4,8.210180623973727e-4
